Country,Subgroup,Year,Value
Somalia,Male 15+ yr,1998,85.2
Somalia,Male 15+ yr,1997,85.2
Somalia,Male 15+ yr,1996,84.9
Somalia,Male 15+ yr,1995,84.9
Somalia,Male 15+ yr,1994,84.9
Somalia,Male 15+ yr,1993,85.2
Somalia,Male 15+ yr,1992,85.8
Somalia,Male 15+ yr,1991,85.6
Somalia,Male 15-24 yr,2006,70.8
Somalia,Male 15-24 yr,2005,70.8
Somalia,Male 15-24 yr,2004,71.1
Somalia,Male 15-24 yr,2003,71
Somalia,Male 15-24 yr,2002,71
Somalia,Male 15-24 yr,2001,71.1
Somalia,Male 15-24 yr,2000,71.4
Somalia,Male 15-24 yr,1999,70.9
Somalia,Male 15-24 yr,1998,71.1
Somalia,Male 15-24 yr,1997,71.1
Somalia,Male 15-24 yr,1996,70.6
Somalia,Male 15-24 yr,1995,70.6
Somalia,Male 15-24 yr,1994,70.6
Somalia,Male 15-24 yr,1993,71.2
Somalia,Male 15-24 yr,1992,72.4
Somalia,Male 15-24 yr,1991,71.9
South Africa,Female 15+ yr,2006,31.4
South Africa,Female 15+ yr,2005,31.7
South Africa,Female 15+ yr,2004,32.2
South Africa,Female 15+ yr,2003,30
South Africa,Female 15+ yr,2002,30.4
South Africa,Female 15+ yr,2001,31.6
South Africa,Female 15+ yr,2000,33.8
South Africa,Female 15+ yr,1999,33.5
South Africa,Female 15+ yr,1998,34.4
South Africa,Female 15+ yr,1997,36.4
South Africa,Female 15+ yr,1996,37.8
South Africa,Female 15+ yr,1995,40.7
South Africa,Female 15+ yr,1994,39.4
South Africa,Female 15+ yr,1993,34.9
South Africa,Female 15+ yr,1992,35.9
South Africa,Female 15+ yr,1991,36
South Africa,Female 15-24 yr,2006,20.4
South Africa,Female 15-24 yr,2005,20.6
South Africa,Female 15-24 yr,2004,21.2
South Africa,Female 15-24 yr,2003,16.8
South Africa,Female 15-24 yr,2002,18
South Africa,Female 15-24 yr,2001,20.4
South Africa,Female 15-24 yr,2000,24.3
South Africa,Female 15-24 yr,1999,23.6
South Africa,Female 15-24 yr,1998,25
South Africa,Female 15-24 yr,1997,26
South Africa,Female 15-24 yr,1996,27.9
South Africa,Female 15-24 yr,1995,31.8
South Africa,Female 15-24 yr,1994,30.2
South Africa,Female 15-24 yr,1993,25.4
South Africa,Female 15-24 yr,1992,26.4
South Africa,Female 15-24 yr,1991,26.4
South Africa,Male 15+ yr,2006,60.3
South Africa,Male 15+ yr,2005,60.5
South Africa,Male 15+ yr,2004,61
South Africa,Male 15+ yr,2003,57.3
South Africa,Male 15+ yr,2002,58.2
South Africa,Male 15+ yr,2001,58.6
South Africa,Male 15+ yr,2000,60.2
South Africa,Male 15+ yr,1999,62.8
South Africa,Male 15+ yr,1998,62.8
South Africa,Male 15+ yr,1997,63.9
South Africa,Male 15+ yr,1996,65.4
South Africa,Male 15+ yr,1995,68.6
South Africa,Male 15+ yr,1994,66.5
South Africa,Male 15+ yr,1993,61.5
South Africa,Male 15+ yr,1992,61.6
South Africa,Male 15+ yr,1991,60.9
South Africa,Male 15-24 yr,2006,32.6
South Africa,Male 15-24 yr,2005,32.9
South Africa,Male 15-24 yr,2004,33.5
South Africa,Male 15-24 yr,2003,27.5
South Africa,Male 15-24 yr,2002,29.7
South Africa,Male 15-24 yr,2001,31.5
South Africa,Male 15-24 yr,2000,34.9
South Africa,Male 15-24 yr,1999,35.6
South Africa,Male 15-24 yr,1998,37
South Africa,Male 15-24 yr,1997,37.9
South Africa,Male 15-24 yr,1996,39.9
South Africa,Male 15-24 yr,1995,44.2
South Africa,Male 15-24 yr,1994,42
South Africa,Male 15-24 yr,1993,36.3
South Africa,Male 15-24 yr,1992,37
South Africa,Male 15-24 yr,1991,36.4
Spain,Female 15+ yr,2006,39.7
Spain,Female 15+ yr,2005,39
Spain,Female 15+ yr,2004,37.1
Spain,Female 15+ yr,2003,36.3
Spain,Female 15+ yr,2002,34.7
Spain,Female 15+ yr,2001,33.8
Spain,Female 15+ yr,2000,32.5
Spain,Female 15+ yr,1999,30.4
Spain,Female 15+ yr,1998,28.5
Spain,Female 15+ yr,1997,27.5
Spain,Female 15+ yr,1996,26.6
Spain,Female 15+ yr,1995,25.7
Spain,Female 15+ yr,1994,25.1
Spain,Female 15+ yr,1993,25.3
Spain,Female 15+ yr,1992,26.1
Spain,Female 15+ yr,1991,26.1
Spain,Female 15-24 yr,2006,29.5
Spain,Female 15-24 yr,2005,29.4
Spain,Female 15-24 yr,2004,28.5
Spain,Female 15-24 yr,2003,29.2
Spain,Female 15-24 yr,2002,28.7
Spain,Female 15-24 yr,2001,28.5
Spain,Female 15-24 yr,2000,27.9
Spain,Female 15-24 yr,1999,25.7
Spain,Female 15-24 yr,1998,22.6
Spain,Female 15-24 yr,1997,21.5
Spain,Female 15-24 yr,1996,20.6
Spain,Female 15-24 yr,1995,21
Spain,Female 15-24 yr,1994,21.1
Spain,Female 15-24 yr,1993,22.2
Spain,Female 15-24 yr,1992,25.6
Spain,Female 15-24 yr,1991,27.4
Spain,Male 15+ yr,2006,63.2
Spain,Male 15+ yr,2005,62.4
Spain,Male 15+ yr,2004,61.5
Spain,Male 15+ yr,2003,61.4
Spain,Male 15+ yr,2002,60.9
Spain,Male 15+ yr,2001,60.9
Spain,Male 15+ yr,2000,60
Spain,Male 15+ yr,1999,58.6
Spain,Male 15+ yr,1998,56.6
Spain,Male 15+ yr,1997,55
Spain,Male 15+ yr,1996,54
Spain,Male 15+ yr,1995,53.7
Spain,Male 15+ yr,1994,53.2
Spain,Male 15+ yr,1993,54.4
Spain,Male 15+ yr,1992,58
Spain,Male 15+ yr,1991,60.6
Spain,Male 15-24 yr,2006,42.9
Spain,Male 15-24 yr,2005,41.6
Spain,Male 15-24 yr,2004,40.9
Spain,Male 15-24 yr,2003,41.4
Spain,Male 15-24 yr,2002,41.4
Spain,Male 15-24 yr,2001,42.8
Spain,Male 15-24 yr,2000,41.8
Spain,Male 15-24 yr,1999,40.4
Spain,Male 15-24 yr,1998,36.8
Spain,Male 15-24 yr,1997,34.8
Spain,Male 15-24 yr,1996,33.8
Spain,Male 15-24 yr,1995,33.9
Spain,Male 15-24 yr,1994,33.4
Spain,Male 15-24 yr,1993,34.9
Spain,Male 15-24 yr,1992,41.8
Spain,Male 15-24 yr,1991,45.6
Sri Lanka,Female 15+ yr,2006,31.6
Sri Lanka,Female 15+ yr,2005,31
Sri Lanka,Female 15+ yr,2004,30.6
Sri Lanka,Female 15+ yr,2003,30.2
Sri Lanka,Female 15+ yr,2002,31
Sri Lanka,Female 15+ yr,2001,32.1
Sri Lanka,Female 15+ yr,2000,32.9
Sri Lanka,Female 15+ yr,1999,32.9
Sri Lanka,Female 15+ yr,1998,35.8
Sri Lanka,Female 15+ yr,1997,29.7
Sri Lanka,Female 15+ yr,1996,29.6
Sri Lanka,Female 15+ yr,1995,29.2
Sri Lanka,Female 15+ yr,1994,30.4
Sri Lanka,Female 15+ yr,1993,31.1
Sri Lanka,Female 15+ yr,1992,30.9
Sri Lanka,Female 15+ yr,1991,33
Sri Lanka,Female 15-24 yr,2006,23.3
Sri Lanka,Female 15-24 yr,2005,20.5
Sri Lanka,Female 15-24 yr,2004,19.4
Sri Lanka,Female 15-24 yr,2003,21.8
Sri Lanka,Female 15-24 yr,2002,21.2
Sri Lanka,Female 15-24 yr,2001,21.7
Sri Lanka,Female 15-24 yr,2000,21.4
Sri Lanka,Female 15-24 yr,1999,25.3
Sri Lanka,Female 15-24 yr,1998,27.5
Sri Lanka,Female 15-24 yr,1997,21.2
Sri Lanka,Female 15-24 yr,1996,21.5
Sri Lanka,Female 15-24 yr,1995,20.4
Sri Lanka,Female 15-24 yr,1994,20.4
Sri Lanka,Female 15-24 yr,1993,24.4
Sri Lanka,Female 15-24 yr,1992,22.7
Sri Lanka,Female 15-24 yr,1991,22.8
Sri Lanka,Male 15+ yr,2006,72.7
Sri Lanka,Male 15+ yr,2005,72.2
Sri Lanka,Male 15+ yr,2004,71.8
Sri Lanka,Male 15+ yr,2003,71
Sri Lanka,Male 15+ yr,2002,71.3
Sri Lanka,Male 15+ yr,2001,72
Sri Lanka,Male 15+ yr,2000,72.2
Sri Lanka,Male 15+ yr,1999,71.7
Sri Lanka,Male 15+ yr,1998,72.1
Sri Lanka,Male 15+ yr,1997,70.3
Sri Lanka,Male 15+ yr,1996,69.6
Sri Lanka,Male 15+ yr,1995,68.2
Sri Lanka,Male 15+ yr,1994,69.3
Sri Lanka,Male 15+ yr,1993,69.1
Sri Lanka,Male 15+ yr,1992,69.4
Sri Lanka,Male 15+ yr,1991,70
Sri Lanka,Male 15-24 yr,2006,49.6
Sri Lanka,Male 15-24 yr,2005,47.6
Sri Lanka,Male 15-24 yr,2004,45.5
Sri Lanka,Male 15-24 yr,2003,44.2
Sri Lanka,Male 15-24 yr,2002,44.1
Sri Lanka,Male 15-24 yr,2001,45.4
Sri Lanka,Male 15-24 yr,2000,45.8
Sri Lanka,Male 15-24 yr,1999,45.3
Sri Lanka,Male 15-24 yr,1998,44.5
Sri Lanka,Male 15-24 yr,1997,42.2
Sri Lanka,Male 15-24 yr,1996,41.1
Sri Lanka,Male 15-24 yr,1995,38.4
Sri Lanka,Male 15-24 yr,1994,41.8
Sri Lanka,Male 15-24 yr,1993,38.5
Sri Lanka,Male 15-24 yr,1992,41.9
Sri Lanka,Male 15-24 yr,1991,40.3
Sudan,Female 15+ yr,2006,20.9
Sudan,Female 15+ yr,2005,20.9
Sudan,Female 15+ yr,2004,21
Sudan,Female 15+ yr,2003,20.4
Sudan,Female 15+ yr,2002,20.6
Sudan,Female 15+ yr,2001,20.8
Sudan,Female 15+ yr,2000,21
Sudan,Female 15+ yr,1999,21.3
Sudan,Female 15+ yr,1998,21.6
Sudan,Female 15+ yr,1997,21.8
Sudan,Female 15+ yr,1996,22.2
Sudan,Female 15+ yr,1995,22.4
Sudan,Female 15+ yr,1994,22.7
Sudan,Female 15+ yr,1993,22.9
Sudan,Female 15+ yr,1992,23.4
Sudan,Female 15+ yr,1991,23.8
Sudan,Female 15-24 yr,2006,14.7
Sudan,Female 15-24 yr,2005,14.7
Sudan,Female 15-24 yr,2004,14.8
Sudan,Female 15-24 yr,2003,13.9
Sudan,Female 15-24 yr,2002,14.2
Sudan,Female 15-24 yr,2001,14.5
Sudan,Female 15-24 yr,2000,14.6
Sudan,Female 15-24 yr,1999,15.4
Sudan,Female 15-24 yr,1998,16.1
Sudan,Female 15-24 yr,1997,16.5
Sudan,Female 15-24 yr,1996,17.9
Sudan,Female 15-24 yr,1995,17.5
Sudan,Female 15-24 yr,1994,18.1
Sudan,Female 15-24 yr,1993,18.1
Sudan,Female 15-24 yr,1992,18.7
Sudan,Female 15-24 yr,1991,19
Sudan,Male 15+ yr,2006,65.3
Sudan,Male 15+ yr,2005,65.5
Sudan,Male 15+ yr,2004,65.8
Sudan,Male 15+ yr,2003,64.3
Sudan,Male 15+ yr,2002,64.9
Sudan,Male 15+ yr,2001,65
Sudan,Male 15+ yr,2000,64.6
Sudan,Male 15+ yr,1999,66.1
Sudan,Male 15+ yr,1998,67
Sudan,Male 15+ yr,1997,67.4
Sudan,Male 15+ yr,1996,69.6
Sudan,Male 15+ yr,1995,68.2
Sudan,Male 15+ yr,1994,68.9
Sudan,Male 15+ yr,1993,68.7
Sudan,Male 15+ yr,1992,69.9
Sudan,Male 15+ yr,1991,70.8
Sudan,Male 15-24 yr,2006,37.2
Sudan,Male 15-24 yr,2005,37.8
Sudan,Male 15-24 yr,2004,38.5
Sudan,Male 15-24 yr,2003,38
Sudan,Male 15-24 yr,2002,38.8
Sudan,Male 15-24 yr,2001,39
Sudan,Male 15-24 yr,2000,38.7
Sudan,Male 15-24 yr,1999,40.7
Sudan,Male 15-24 yr,1998,41.9
Sudan,Male 15-24 yr,1997,42.6
Sudan,Male 15-24 yr,1996,45.7
Sudan,Male 15-24 yr,1995,43.9
Sudan,Male 15-24 yr,1994,44.9
Sudan,Male 15-24 yr,1993,44.7
Sudan,Male 15-24 yr,1992,46.2
Sudan,Male 15-24 yr,1991,47.3
Suriname,Female 15+ yr,2006,27.1
Suriname,Female 15+ yr,2005,26.9
Suriname,Female 15+ yr,2004,26.8
Suriname,Female 15+ yr,2003,28.6
Suriname,Female 15+ yr,2002,28.3
Suriname,Female 15+ yr,2001,28.5
Suriname,Female 15+ yr,2000,28.3
Suriname,Female 15+ yr,1999,28.2
Suriname,Female 15+ yr,1998,29.7
Suriname,Female 15+ yr,1997,29.2
Suriname,Female 15+ yr,1996,28.4
Suriname,Female 15+ yr,1995,29.2
Suriname,Female 15+ yr,1994,27.9
Suriname,Female 15+ yr,1993,25.3
Suriname,Female 15+ yr,1992,26.7
Suriname,Female 15+ yr,1991,29.9
Suriname,Female 15-24 yr,2006,6.5
Suriname,Female 15-24 yr,2005,6.4
Suriname,Female 15-24 yr,2004,6.5
Suriname,Female 15-24 yr,2003,6.6
Suriname,Female 15-24 yr,2002,6.2
Suriname,Female 15-24 yr,2001,6.3
Suriname,Female 15-24 yr,2000,5.7
Suriname,Female 15-24 yr,1999,5.7
Suriname,Female 15-24 yr,1998,8.7
Suriname,Female 15-24 yr,1997,9.6
Suriname,Female 15-24 yr,1996,10.4
Suriname,Female 15-24 yr,1995,13.3
Suriname,Female 15-24 yr,1994,12.6
Suriname,Female 15-24 yr,1993,10.1
Suriname,Female 15-24 yr,1992,12.6
Suriname,Female 15-24 yr,1991,18.6
Suriname,Male 15+ yr,2006,58.9
Suriname,Male 15+ yr,2005,58.7
Suriname,Male 15+ yr,2004,58.8
Suriname,Male 15+ yr,2003,57.4
Suriname,Male 15+ yr,2002,56.9
Suriname,Male 15+ yr,2001,57.2
Suriname,Male 15+ yr,2000,56.4
Suriname,Male 15+ yr,1999,56.4
Suriname,Male 15+ yr,1998,58.3
Suriname,Male 15+ yr,1997,59.2
Suriname,Male 15+ yr,1996,59.7
Suriname,Male 15+ yr,1995,61
Suriname,Male 15+ yr,1994,58.6
Suriname,Male 15+ yr,1993,59.7
Suriname,Male 15+ yr,1992,58.8
Suriname,Male 15+ yr,1991,60.5
Suriname,Male 15-24 yr,2006,31.6
Suriname,Male 15-24 yr,2005,31.4
Suriname,Male 15-24 yr,2004,31.4
Suriname,Male 15-24 yr,2003,30.9
Suriname,Male 15-24 yr,2002,30
Suriname,Male 15-24 yr,2001,30.1
Suriname,Male 15-24 yr,2000,29.1
Suriname,Male 15-24 yr,1999,29.2
Suriname,Male 15-24 yr,1998,29.2
Suriname,Male 15-24 yr,1997,29.6
Suriname,Male 15-24 yr,1996,29.6
Suriname,Male 15-24 yr,1995,29
Suriname,Male 15-24 yr,1994,32.2
Suriname,Male 15-24 yr,1993,31.7
Suriname,Male 15-24 yr,1992,29.4
Suriname,Male 15-24 yr,1991,34
Swaziland,Female 15+ yr,2006,22.5
Swaziland,Female 15+ yr,2005,22.6
Swaziland,Female 15+ yr,2004,22.8
Swaziland,Female 15+ yr,2003,22.6
Swaziland,Female 15+ yr,2002,23.1
Swaziland,Female 15+ yr,2001,23.5
Swaziland,Female 15+ yr,2000,24
Swaziland,Female 15+ yr,1999,24.5
Swaziland,Female 15+ yr,1998,24.9
Swaziland,Female 15+ yr,1997,25.4
Swaziland,Female 15+ yr,1996,27.6
Swaziland,Female 15+ yr,1995,28.7
Swaziland,Female 15+ yr,1994,27.7
Swaziland,Female 15+ yr,1993,27.8
Swaziland,Female 15+ yr,1992,27.8
Swaziland,Female 15+ yr,1991,28
Swaziland,Female 15-24 yr,2006,13.4
Swaziland,Female 15-24 yr,2005,13.5
Swaziland,Female 15-24 yr,2004,13.5
Swaziland,Female 15-24 yr,2003,13.4
Swaziland,Female 15-24 yr,2002,13.8
Swaziland,Female 15-24 yr,2001,14.1
Swaziland,Female 15-24 yr,2000,14.5
Swaziland,Female 15-24 yr,1999,14.9
Swaziland,Female 15-24 yr,1998,15.1
Swaziland,Female 15-24 yr,1997,16
Swaziland,Female 15-24 yr,1996,19.2
Swaziland,Female 15-24 yr,1995,20.5
Swaziland,Female 15-24 yr,1994,18.5
Swaziland,Female 15-24 yr,1993,18.8
Swaziland,Female 15-24 yr,1992,19.1
Swaziland,Female 15-24 yr,1991,18.9
Swaziland,Male 15+ yr,2006,56.9
Swaziland,Male 15+ yr,2005,57
Swaziland,Male 15+ yr,2004,57.1
Swaziland,Male 15+ yr,2003,56.9
Swaziland,Male 15+ yr,2002,57.4
Swaziland,Male 15+ yr,2001,57.8
Swaziland,Male 15+ yr,2000,58.1
Swaziland,Male 15+ yr,1999,58.5
Swaziland,Male 15+ yr,1998,58.5
Swaziland,Male 15+ yr,1997,59.7
Swaziland,Male 15+ yr,1996,61.6
Swaziland,Male 15+ yr,1995,61.5
Swaziland,Male 15+ yr,1994,60.2
Swaziland,Male 15+ yr,1993,60.5
Swaziland,Male 15+ yr,1992,60.6
Swaziland,Male 15+ yr,1991,60
Swaziland,Male 15-24 yr,2006,31
Swaziland,Male 15-24 yr,2005,31
Swaziland,Male 15-24 yr,2004,31
Swaziland,Male 15-24 yr,2003,31
Swaziland,Male 15-24 yr,2002,31.3
Swaziland,Male 15-24 yr,2001,31.4
Swaziland,Male 15-24 yr,2000,31.5
Swaziland,Male 15-24 yr,1999,31.8
Swaziland,Male 15-24 yr,1998,31.6
Swaziland,Male 15-24 yr,1997,33
Swaziland,Male 15-24 yr,1996,35.5
Swaziland,Male 15-24 yr,1995,35
Swaziland,Male 15-24 yr,1994,33.7
Swaziland,Male 15-24 yr,1993,34.2
Swaziland,Male 15-24 yr,1992,34.5
Swaziland,Male 15-24 yr,1991,34
Sweden,Female 15+ yr,2006,55.7
Sweden,Female 15+ yr,2005,54.3
Sweden,Female 15+ yr,2004,55.2
Sweden,Female 15+ yr,2003,56.6
Sweden,Female 15+ yr,2002,56.8
Sweden,Female 15+ yr,2001,56.8
Sweden,Female 15+ yr,2000,55.9
Sweden,Female 15+ yr,1999,53.9
Sweden,Female 15+ yr,1998,52.8
Sweden,Female 15+ yr,1997,52.4
Sweden,Female 15+ yr,1996,53.4
Sweden,Female 15+ yr,1995,54.2
Sweden,Female 15+ yr,1994,53.9
Sweden,Female 15+ yr,1993,55
Sweden,Female 15+ yr,1992,58.4
Sweden,Female 15+ yr,1991,60.8
Sweden,Female 15-24 yr,2006,44.8
Sweden,Female 15-24 yr,2005,39.7
Sweden,Female 15-24 yr,2004,42.6
Sweden,Female 15-24 yr,2003,44.5
Sweden,Female 15-24 yr,2002,45.9
Sweden,Female 15-24 yr,2001,47.3
Sweden,Female 15-24 yr,2000,44.3
Sweden,Female 15-24 yr,1999,41.6
Sweden,Female 15-24 yr,1998,39.6
Sweden,Female 15-24 yr,1997,37.6
Sweden,Female 15-24 yr,1996,38.4
Sweden,Female 15-24 yr,1995,41.5
Sweden,Female 15-24 yr,1994,41.3
Sweden,Female 15-24 yr,1993,43.1
Sweden,Female 15-24 yr,1992,52.8
Sweden,Female 15-24 yr,1991,59.9
Sweden,Male 15+ yr,2006,63.1
Sweden,Male 15+ yr,2005,61.9
Sweden,Male 15+ yr,2004,62.8
Sweden,Male 15+ yr,2003,63.5
Sweden,Male 15+ yr,2002,64.2
Sweden,Male 15+ yr,2001,64.6
Sweden,Male 15+ yr,2000,64.1
Sweden,Male 15+ yr,1999,62.7
Sweden,Male 15+ yr,1998,61.9
Sweden,Male 15+ yr,1997,60.6
Sweden,Male 15+ yr,1996,61
Sweden,Male 15+ yr,1995,61.6
Sweden,Male 15+ yr,1994,60.6
Sweden,Male 15+ yr,1993,61.1
Sweden,Male 15+ yr,1992,65.4
Sweden,Male 15+ yr,1991,69.3
Sweden,Male 15-24 yr,2006,43.5
Sweden,Male 15-24 yr,2005,38.7
Sweden,Male 15-24 yr,2004,41.4
Sweden,Male 15-24 yr,2003,42
Sweden,Male 15-24 yr,2002,43.6
Sweden,Male 15-24 yr,2001,45.3
Sweden,Male 15-24 yr,2000,44.9
Sweden,Male 15-24 yr,1999,43
Sweden,Male 15-24 yr,1998,40.8
Sweden,Male 15-24 yr,1997,38.5
Sweden,Male 15-24 yr,1996,38.9
Sweden,Male 15-24 yr,1995,40
Sweden,Male 15-24 yr,1994,38.7
Sweden,Male 15-24 yr,1993,39.6
Sweden,Male 15-24 yr,1992,49
Sweden,Male 15-24 yr,1991,58.8
Switzerland,Female 15+ yr,2006,58.1
Switzerland,Female 15+ yr,2005,57.8
Switzerland,Female 15+ yr,2004,57.7
Switzerland,Female 15+ yr,2003,57.1
Switzerland,Female 15+ yr,2002,57.9
Switzerland,Female 15+ yr,2001,57.2
Switzerland,Female 15+ yr,2000,56.9
Switzerland,Female 15+ yr,1999,56.2
Switzerland,Female 15+ yr,1998,55.4
Switzerland,Female 15+ yr,1997,54.9
Switzerland,Female 15+ yr,1996,54.4
Switzerland,Female 15+ yr,1995,53.7
Switzerland,Female 15+ yr,1994,52.8
Switzerland,Female 15+ yr,1993,51.9
Switzerland,Female 15+ yr,1992,51.8
Switzerland,Female 15+ yr,1991,52
Switzerland,Female 15-24 yr,2006,62.4
Switzerland,Female 15-24 yr,2005,62.4
Switzerland,Female 15-24 yr,2004,63.4
Switzerland,Female 15-24 yr,2003,62.5
Switzerland,Female 15-24 yr,2002,65.2
Switzerland,Female 15-24 yr,2001,63.8
Switzerland,Female 15-24 yr,2000,64.6
Switzerland,Female 15-24 yr,1999,63.5
Switzerland,Female 15-24 yr,1998,62.8
Switzerland,Female 15-24 yr,1997,64.9
Switzerland,Female 15-24 yr,1996,64.7
Switzerland,Female 15-24 yr,1995,64.1
Switzerland,Female 15-24 yr,1994,63.5
Switzerland,Female 15-24 yr,1993,62.9
Switzerland,Female 15-24 yr,1992,64.6
Switzerland,Female 15-24 yr,1991,65.1
Switzerland,Male 15+ yr,2006,72.3
Switzerland,Male 15+ yr,2005,72.8
Switzerland,Male 15+ yr,2004,73.2
Switzerland,Male 15+ yr,2003,73.9
Switzerland,Male 15+ yr,2002,75
Switzerland,Male 15+ yr,2001,76.4
Switzerland,Male 15+ yr,2000,76.2
Switzerland,Male 15+ yr,1999,76.3
Switzerland,Male 15+ yr,1998,76
Switzerland,Male 15+ yr,1997,75.6
Switzerland,Male 15+ yr,1996,76.6
Switzerland,Male 15+ yr,1995,77
Switzerland,Male 15+ yr,1994,77.1
Switzerland,Male 15+ yr,1993,77.4
Switzerland,Male 15+ yr,1992,78
Switzerland,Male 15+ yr,1991,79.4
Switzerland,Male 15-24 yr,2006,64.5
Switzerland,Male 15-24 yr,2005,64.5
Switzerland,Male 15-24 yr,2004,64.8
Switzerland,Male 15-24 yr,2003,64
Switzerland,Male 15-24 yr,2002,65.6
Switzerland,Male 15-24 yr,2001,66.7
Switzerland,Male 15-24 yr,2000,66.5
Switzerland,Male 15-24 yr,1999,66.8
Switzerland,Male 15-24 yr,1998,67.8
Switzerland,Male 15-24 yr,1997,65.5
Switzerland,Male 15-24 yr,1996,67.6
Switzerland,Male 15-24 yr,1995,67.5
Switzerland,Male 15-24 yr,1994,67.9
Switzerland,Male 15-24 yr,1993,66.9
Switzerland,Male 15-24 yr,1992,68.5
Switzerland,Male 15-24 yr,1991,70.1
Syria,Female 15+ yr,2006,31
Syria,Female 15+ yr,2005,30.4
Syria,Female 15+ yr,2004,29.9
Syria,Female 15+ yr,2003,29.1
Syria,Female 15+ yr,2002,28.9
Syria,Female 15+ yr,2001,28.6
Syria,Female 15+ yr,2000,29
Syria,Female 15+ yr,1999,31.1
Syria,Female 15+ yr,1998,30.2
Syria,Female 15+ yr,1997,28.2
Syria,Female 15+ yr,1996,27.1
Syria,Female 15+ yr,1995,28.3
Syria,Female 15+ yr,1994,27.3
Syria,Female 15+ yr,1993,26.7
Syria,Female 15+ yr,1992,25.6
Syria,Female 15+ yr,1991,24.9
Syria,Female 15-24 yr,2006,24.9
Syria,Female 15-24 yr,2005,24.7
Syria,Female 15-24 yr,2004,24.4
Syria,Female 15-24 yr,2003,23.9
Syria,Female 15-24 yr,2002,24.5
Syria,Female 15-24 yr,2001,24.3
Syria,Female 15-24 yr,2000,25.5
Syria,Female 15-24 yr,1999,28.3
Syria,Female 15-24 yr,1998,27.5
Syria,Female 15-24 yr,1997,24.6
Syria,Female 15-24 yr,1996,23.2
Syria,Female 15-24 yr,1995,25.8
Syria,Female 15-24 yr,1994,24.8
Syria,Female 15-24 yr,1993,24.2
Syria,Female 15-24 yr,1992,22.7
Syria,Female 15-24 yr,1991,22.2
Syria,Male 15+ yr,2006,80.9
Syria,Male 15+ yr,2005,80.4
Syria,Male 15+ yr,2004,80
Syria,Male 15+ yr,2003,79.3
Syria,Male 15+ yr,2002,79.4
Syria,Male 15+ yr,2001,79.2
Syria,Male 15+ yr,2000,79.6
Syria,Male 15+ yr,1999,80.8
Syria,Male 15+ yr,1998,80.4
Syria,Male 15+ yr,1997,78.9
Syria,Male 15+ yr,1996,78.1
Syria,Male 15+ yr,1995,79.7
Syria,Male 15+ yr,1994,79.2
Syria,Male 15+ yr,1993,78.9
Syria,Male 15+ yr,1992,78.2
Syria,Male 15+ yr,1991,77.9
Syria,Male 15-24 yr,2006,60.7
Syria,Male 15-24 yr,2005,60.3
Syria,Male 15-24 yr,2004,59.8
Syria,Male 15-24 yr,2003,59.3
Syria,Male 15-24 yr,2002,60
Syria,Male 15-24 yr,2001,59.1
Syria,Male 15-24 yr,2000,61.3
Syria,Male 15-24 yr,1999,62.2
Syria,Male 15-24 yr,1998,61.5
Syria,Male 15-24 yr,1997,58.5
Syria,Male 15-24 yr,1996,57
Syria,Male 15-24 yr,1995,60.5
Syria,Male 15-24 yr,1994,59.6
Syria,Male 15-24 yr,1993,59.2
Syria,Male 15-24 yr,1992,57.8
Syria,Male 15-24 yr,1991,57.4
Tajikistan,Female 15+ yr,2006,41.1
Tajikistan,Female 15+ yr,2005,41.2
Tajikistan,Female 15+ yr,2004,41.6
Tajikistan,Female 15+ yr,2003,43.9
Tajikistan,Female 15+ yr,2002,43.1
Tajikistan,Female 15+ yr,2001,42.7
Tajikistan,Female 15+ yr,2000,41.7
Tajikistan,Female 15+ yr,1999,41.3
Tajikistan,Female 15+ yr,1998,42
Tajikistan,Female 15+ yr,1997,42.2
Tajikistan,Female 15+ yr,1996,42.4
Tajikistan,Female 15+ yr,1995,43.1
Tajikistan,Female 15+ yr,1994,43.6
Tajikistan,Female 15+ yr,1993,44
Tajikistan,Female 15+ yr,1992,44.6
Tajikistan,Female 15+ yr,1991,45
Tajikistan,Female 15-24 yr,2006,24.9
Tajikistan,Female 15-24 yr,2005,24.7
Tajikistan,Female 15-24 yr,2004,24.9
Tajikistan,Female 15-24 yr,2003,28.5
Tajikistan,Female 15-24 yr,2002,27.2
Tajikistan,Female 15-24 yr,2001,26.7
Tajikistan,Female 15-24 yr,2000,25.4
Tajikistan,Female 15-24 yr,1999,24.2
Tajikistan,Female 15-24 yr,1998,25.6
Tajikistan,Female 15-24 yr,1997,26.7
Tajikistan,Female 15-24 yr,1996,27.8
Tajikistan,Female 15-24 yr,1995,29.1
Tajikistan,Female 15-24 yr,1994,30.5
Tajikistan,Female 15-24 yr,1993,31.8
Tajikistan,Female 15-24 yr,1992,33.3
Tajikistan,Female 15-24 yr,1991,34.5
Tajikistan,Male 15+ yr,2006,55.1
Tajikistan,Male 15+ yr,2005,55.3
Tajikistan,Male 15+ yr,2004,56
Tajikistan,Male 15+ yr,2003,58.2
Tajikistan,Male 15+ yr,2002,57.8
Tajikistan,Male 15+ yr,2001,57.9
Tajikistan,Male 15+ yr,2000,57.4
Tajikistan,Male 15+ yr,1999,57.1
Tajikistan,Male 15+ yr,1998,58.2
Tajikistan,Male 15+ yr,1997,58.8
Tajikistan,Male 15+ yr,1996,59.1
